CUST_ID,BALANCE_CREDIT_RATIO,PURCHASES_CREDIT_RATIO,CASH_ADVANCE_CREDIT_RATIO,SPENDING_CREDIT_RATIO,ACTIVITY_SCORE,PRC_FULL_PAYMENT,CASH_ADVANCE_DOMINANCE,BALANCE_UTILIZATION,PURCHASES_FREQUENCY,CASH_ADVANCE_FREQUENCY,cluster,pseudo_label
C18436,0.53249742199645,0.15543999999896374,0.5195715473298695,0.6750115473288333,0.5277776666666667,0.0,0.7697224579057871,0.53249742199645,0.25,0.333333,0,0
C18437,0.5144245340904413,0.06735363636357512,0.4181178763632562,0.48547151272683137,0.5833333333333334,0.0,0.8612614034013214,0.5144245340904413,0.583333,0.166667,0,0
C18438,0.9209831874923252,0.1666666666652778,0.0,0.1666666666652778,0.361111,0.0,0.0,0.9209831874923252,0.083333,0.0,0,0
C18439,0.007627963333305081,0.10732592592552842,0.0,0.10732592592552842,0.32070733333333334,0.363636,0.0,0.007627963333305081,0.416667,0.0,0,0
C18440,0.8710361359825793,0.0544399999989112,0.0,0.0544399999989112,0.361111,0.0,0.0,0.8710361359825793,0.083333,0.0,0,0
C18441,0.0028478882499928804,0.05037999999987405,0.0,0.05037999999987405,0.6388889999999999,0.9,0.0,0.0028478882499928804,0.916667,0.0,1,1
C18444,0.00549993324998625,0.08593749999978516,0.0,0.08593749999978516,0.6388889999999999,0.909091,0.0,0.00549993324998625,0.916667,0.0,1,1
C18445,0.14749306166543757,0.6364249999946966,0.0,0.6364249999946966,0.11868666666666666,0.0,0.0,0.14749306166543757,0.083333,0.0,0,0
C18446,0.012108420999878916,0.0,0.6259796549937402,0.6259796549937402,0.14646466666666666,0.090909,0.999999999984025,0.012108420999878916,0.0,0.166667,0,0
C18449,0.05108933999948911,0.1407499999985925,0.0,0.1407499999985925,0.41161633333333336,0.111111,0.0,0.05108933999948911,0.416667,0.0,0,0
C18451,0.002062069499994845,0.0,0.018726386749953184,0.018726386749953184,0.14898966666666666,0.5,0.9999999998664986,0.002062069499994845,0.0,0.083333,1,1
C18452,0.5141724199948583,0.0456499999995435,0.0,0.0456499999995435,0.361111,0.0,0.0,0.5141724199948583,0.083333,0.0,0,0
C18453,0.4043161659959568,0.17599999999824,0.0,0.17599999999824,0.4722223333333333,0.0,0.0,0.4043161659959568,0.416667,0.0,0,0
C18454,0.05372670249955228,0.16668333333194432,0.0,0.16668333333194432,0.32575766666666667,0.222222,0.0,0.05372670249955228,0.25,0.0,0,0
C18456,0.446605879162945,0.0,0.469131305829424,0.469131305829424,0.388889,0.0,0.9999999999822367,0.446605879162945,0.0,0.166667,0,0
C18457,0.6911815079930882,0.43991999999560083,0.0,0.43991999999560083,0.6666666666666666,0.0,0.0,0.6911815079930882,1.0,0.0,0,0
C18459,0.0862756611106318,0.2495444444430581,0.0,0.2495444444430581,0.4848483333333333,0.0,0.0,0.0862756611106318,0.454545,0.0,0,0
C18460,0.268212527498659,1.651004999991745,0.0,1.651004999991745,0.6111110000000001,0.25,0.0,0.268212527498659,0.833333,0.0,0,0
C18461,0.959615008997601,0.05755499999985612,0.9541175664976147,1.0116725664974708,0.7407406666666666,0.0,0.9431090632402181,0.959615008997601,1.0,0.222222,0,0
C18463,0.8766902899912331,0.0,1.0897110929891027,1.0897110929891027,0.388889,0.083333,0.9999999999908233,0.8766902899912331,0.0,0.166667,0,0
C18464,0.3961745489980192,0.0,0.8975388839955124,0.8975388839955124,0.3333333333333333,0.0,0.9999999999944292,0.3961745489980192,0.0,0.444444,0,0
C18465,0.012090834999879091,0.0,0.03915858899960841,0.03915858899960841,0.361111,0.111111,0.9999999997446282,0.012090834999879091,0.0,0.083333,0,0
C18466,0.020791911111034105,0.20559259259183116,0.0,0.20559259259183116,0.6388889999999999,0.583333,0.0,0.020791911111034105,0.916667,0.0,1,1
C18467,0.01447941733328507,0.06469999999978433,0.0,0.06469999999978433,0.6111110000000001,0.083333,0.0,0.01447941733328507,0.833333,0.0,0,0
C18468,0.059702525999402976,0.6746799999932531,0.0,0.6746799999932531,0.40656566666666666,1.0,0.0,0.059702525999402976,0.583333,0.0,1,1
C18469,0.03784179639984863,0.3263999999986944,0.0,0.3263999999986944,0.6666666666666666,0.416667,0.0,0.03784179639984863,1.0,0.0,1,1
C18470,0.008971144399964116,0.1361999999994552,0.0,0.1361999999994552,0.290404,0.4,0.0,0.008971144399964116,0.416667,0.0,1,1
C18471,0.7733729999845326,0.0,0.5811848559883762,0.5811848559883762,0.4444443333333334,0.083333,0.9999999999655875,0.7733729999845326,0.0,0.333333,0,0
C18473,0.025998328799896008,0.21999999999912,0.0,0.21999999999912,0.6388889999999999,0.583333,0.0,0.025998328799896008,0.916667,0.0,1,1
C18474,0.07622827319969509,0.248255999999007,0.0,0.248255999999007,0.6666666666666666,0.166667,0.0,0.07622827319969509,1.0,0.0,0,0
C18475,0.5709401617613474,0.0,0.8126901858775725,0.8126901858775725,0.4166666666666667,0.0,0.9999999999927619,0.5709401617613474,0.0,0.25,0,0
C18476,0.01249602949993752,0.14624999999926877,0.0,0.14624999999926877,0.6111110000000001,0.833333,0.0,0.01249602949993752,0.833333,0.0,1,1
C18477,0.03656816209520327,0.3383276190472968,0.0,0.3383276190472968,0.6388889999999999,1.0,0.0,0.03656816209520327,0.916667,0.0,1,1
C18478,0.20098746839959802,0.030089999999939818,0.37832953139924336,0.4084195313991832,0.3333333333333333,0.0,0.9263257565114266,0.20098746839959802,0.363636,0.090909,0,0
C18479,0.9371692087476572,0.24187499999939532,1.1050865384972373,1.3469615384966327,0.6666666666666666,0.0,0.8204291710723921,0.9371692087476572,0.5,0.5,0,0
C18481,0.0008389102857118889,0.011628571428538206,0.0,0.011628571428538206,0.267677,0.0,0.0,0.0008389102857118889,0.166667,0.0,0,0
C18482,0.038775494814671206,0.2900888888878145,0.0,0.2900888888878145,0.6666666666666666,0.666667,0.0,0.038775494814671206,1.0,0.0,1,1
C18483,0.01553601599992232,0.11728999999941356,0.0,0.11728999999941356,0.6666666666666666,0.416667,0.0,0.01553601599992232,1.0,0.0,1,1
C18484,0.10900913299890991,0.7491799999925082,0.0,0.7491799999925082,0.6111110000000001,0.727273,0.0,0.10900913299890991,0.833333,0.0,1,1
C18486,0.48361262439806557,0.04156399999983375,2.364325819990543,2.4058898199903767,0.5,0.083333,0.98272406339708,0.48361262439806557,0.083333,0.416667,0,0
C18487,0.5675924369988647,0.17963999999964073,0.1916524219996167,0.37129242199925744,0.6111113333333333,0.0,0.5161764976689119,0.5675924369988647,0.416667,0.416667,0,0
C18488,0.7716279755969135,0.0,0.3895310667984419,0.3895310667984419,0.388889,0.0,0.9999999999897312,0.7716279755969135,0.0,0.166667,0,0
C18490,0.3981226986640125,0.3446666666643689,1.6312382139891253,1.975904880653494,0.5555556666666667,0.166667,0.8255651524298677,0.3981226986640125,0.5,0.166667,0,0
C18491,0.4680224029953198,0.4889299999951107,0.13214693099867852,0.6210769309937892,0.6944443333333333,0.0,0.2127706317880808,0.4680224029953198,0.833333,0.25,0,0
C18492,0.746067829975131,3.922399999869253,0.32739892332242004,4.2497989231916735,0.6,0.0,0.07703868565008948,0.746067829975131,0.7,0.3,0,0
C18494,0.011135183249972163,0.11165499999972087,0.0,0.11165499999972087,0.40656566666666666,0.8,0.0,0.011135183249972163,0.583333,0.0,1,1
C18497,0.8303483871966787,0.0,0.39851165479840595,0.39851165479840595,0.388889,0.0,0.9999999999899627,0.8303483871966787,0.0,0.166667,0,0
C18498,0.03399553799986402,0.111999999999552,0.0,0.111999999999552,0.16666666666666666,0.0,0.0,0.03399553799986402,0.1,0.0,0,0
C18499,0.04848713799951513,0.2618099999973819,0.0,0.2618099999973819,0.4949496666666667,0.0,0.0,0.04848713799951513,0.666667,0.0,0,0
C18500,0.8772981207080194,0.5974285714243041,0.2729741871409073,0.8704027585652114,0.6944443333333333,0.0,0.31361824678571,0.8772981207080194,1.0,0.083333,0,0
C18503,0.9519188266587341,0.0,0.14660390999877831,0.14660390999877831,0.4444443333333334,0.0,0.9999999999431575,0.9519188266587341,0.0,0.333333,0,0
C18504,0.35226495066549246,0.0,1.0971748006630095,1.0971748006630095,0.5555556666666667,0.166667,0.9999999999969619,0.35226495066549246,0.0,0.666667,0,0
C18506,0.2798119529972019,0.39989999999600095,0.0,0.39989999999600095,0.6666666666666666,0.0,0.0,0.2798119529972019,1.0,0.0,0,0
C18507,0.027299160999863507,0.4163399999979183,0.0,0.4163399999979183,0.6666666666666666,0.333333,0.0,0.027299160999863507,1.0,0.0,0,0
C18508,0.7745010199974184,0.02199999999992667,0.5834623683313885,0.6054623683313152,0.5555553333333333,0.0,0.9636641331421275,0.7745010199974184,0.083333,0.583333,0,0
C18509,0.831484202493071,0.0,0.04712753916627394,0.04712753916627394,0.388889,0.0,0.9999999998231749,0.831484202493071,0.0,0.166667,0,0
C18510,0.04834914449975826,0.5261399999973693,0.0,0.5261399999973693,0.6666666666666666,0.833333,0.0,0.04834914449975826,1.0,0.0,1,1
C18511,0.026017633333159883,0.10597333333262686,0.0,0.10597333333262686,0.5925926666666667,0.0,0.0,0.026017633333159883,0.888889,0.0,0,0
C18512,0.07198175999928018,0.45948999999540513,0.0,0.45948999999540513,0.6666666666666666,0.666667,0.0,0.07198175999928018,1.0,0.0,1,1
C18513,0.6343354347484141,0.5715149999985712,0.19249724824951878,0.76401224824809,0.7222223333333333,0.0,0.2519557097288592,0.6343354347484141,1.0,0.166667,0,0
C18514,0.014665070999853348,0.1088499999989115,0.0,0.1088499999989115,0.26262599999999997,0.0,0.0,0.014665070999853348,0.333333,0.0,0,0
C18515,0.110079666664832,1.1244499999812592,0.0,1.1244499999812592,0.290404,1.0,0.0,0.110079666664832,0.416667,0.0,1,1
C18516,0.19009646899809904,0.5619899999943802,0.0,0.5619899999943802,0.6666666666666666,0.0,0.0,0.19009646899809904,1.0,0.0,0,0
C18517,0.8451308489978872,0.2530774999993673,0.8236915202479409,1.0767690202473081,0.6296296666666666,0.0,0.7649658420306763,0.8451308489978872,0.555556,0.333333,0,0
C18518,0.19106054249840784,0.0,0.6266364391614447,0.6266364391614447,0.14898966666666666,0.0,0.9999999999867015,0.19106054249840784,0.0,0.083333,0,0
C18519,0.824391865997252,0.0,0.4874539359983752,0.4874539359983752,0.4722223333333333,0.0,0.9999999999931618,0.824391865997252,0.0,0.416667,0,0
C18520,0.009861317777741255,0.07377777777750452,0.0,0.07377777777750452,0.6666666666666666,0.181818,0.0,0.009861317777741255,1.0,0.0,0,0
C18521,0.007664651599969342,0.2552319999989791,0.0,0.2552319999989791,0.6666666666666666,1.0,0.0,0.007664651599969342,1.0,0.0,1,1
C18522,0.908762941596365,0.0,0.5013605355979945,0.5013605355979945,0.5277776666666667,0.0,0.9999999999920218,0.908762941596365,0.0,0.583333,0,0
C18523,0.9865126709950675,0.0,1.004791061494976,1.004791061494976,0.5555556666666667,0.0,0.9999999999950239,0.9865126709950675,0.0,0.666667,0,0
C18524,0.029040057999709597,0.2896299999971037,0.0,0.2896299999971037,0.6363636666666667,0.0,0.0,0.029040057999709597,1.0,0.0,0,0
C18525,0.7792018474935067,0.8333333333263889,0.0,0.8333333333263889,0.361111,0.0,0.0,0.7792018474935067,0.083333,0.0,0,0
C18526,0.8638216819913618,0.1458099999985419,0.31565092299684344,0.4614609229953854,0.5555553333333333,0.0,0.6840252495077676,0.8638216819913618,0.583333,0.083333,0,0
C18527,0.4257672033991485,0.0,0.4948285781990103,0.4948285781990103,0.361111,0.0,0.9999999999959582,0.4257672033991485,0.0,0.083333,0,0
C18531,0.947117567993686,0.9194133333272039,0.23073642533179511,1.150149758658999,0.75,0.0,0.20061424487840748,0.947117567993686,0.916667,0.333333,0,0
C18533,0.08440855199831183,1.3114599999737708,0.0,1.3114599999737708,0.6363636666666667,0.5,0.0,0.08440855199831183,1.0,0.0,1,1
C18539,0.6933741899976887,0.0,1.0049717353299834,1.0049717353299834,0.3333333333333333,0.0,0.9999999999966832,0.6933741899976887,0.0,0.222222,0,0
C18540,0.24101691416465823,0.0,0.8740569433260497,0.8740569433260497,0.361111,0.0,0.9999999999904661,0.24101691416465823,0.0,0.083333,0,0
C18541,0.8992555649925064,0.0,0.32540417833062163,0.32540417833062163,0.4722223333333333,0.0,0.9999999999743908,0.8992555649925064,0.0,0.416667,0,0
C18542,0.004838741333301075,0.03799999999974667,0.0,0.03799999999974667,0.121212,0.0,0.0,0.004838741333301075,0.090909,0.0,0,0
C18546,0.06356500474984109,0.5461799999986345,0.0,0.5461799999986345,0.6666666666666666,0.5,0.0,0.06356500474984109,1.0,0.0,1,1
C18547,0.04418974319982324,0.517767999997929,0.0,0.517767999997929,0.6388889999999999,0.818182,0.0,0.04418974319982324,0.916667,0.0,1,1
C18548,0.008849561499955753,0.0,0.014710805499926446,0.014710805499926446,0.17929266666666666,0.333333,0.9999999996601138,0.008849561499955753,0.0,0.083333,0,0
C18549,0.07709756299922901,0.2336199999976638,0.2813321229971867,0.5149521229948505,0.54798,0.111111,0.5463267562731007,0.07709756299922901,0.666667,0.25,0,0
C18550,0.0,0.013179999999956067,0.0,0.013179999999956067,0.05555566666666667,0.0,0.0,0.0,0.166667,0.0,0,0
C18552,0.0258401959997416,0.2775599999972244,0.0,0.2775599999972244,0.6666666666666666,1.0,0.0,0.0258401959997416,1.0,0.0,1,1
C18553,0.060358817599758564,0.0,0.3603091123985588,0.3603091123985588,0.08838366666666668,0.0,0.9999999999888984,0.060358817599758564,0.0,0.083333,0,0
C18554,0.16021649166533156,0.07169166666606924,0.8309379033264089,0.9026295699924782,0.1742423333333333,0.0,0.9205746531499759,0.16021649166533156,0.083333,0.166667,0,0
C18555,0.01111588299988884,0.21635999999783642,0.0,0.21635999999783642,0.6666666666666666,0.555556,0.0,0.01111588299988884,1.0,0.0,1,1
C18556,0.801688725991983,0.3259199999967408,0.0,0.3259199999967408,0.6666666666666666,0.0,0.0,0.801688725991983,1.0,0.0,0,0
C18558,0.03294483499967055,0.185799999998142,0.0,0.185799999998142,0.6666666666666666,0.625,0.0,0.03294483499967055,1.0,0.0,1,1
C18559,0.09638335349951808,0.027499999999862502,0.22795212849886023,0.25545212849872273,0.3535353333333333,0.0,0.8923477358911036,0.09638335349951808,0.083333,0.25,0,0
C18560,0.021473775599914105,0.34498799999862007,0.0,0.34498799999862007,0.5227273333333333,1.0,0.0,0.021473775599914105,0.75,0.0,1,1
C18561,0.2297524169977025,0.0822799999991772,0.0,0.0822799999991772,0.4444443333333334,0.0,0.0,0.2297524169977025,0.333333,0.0,0,0
C18562,0.12267189199918219,0.35127999999765813,0.0,0.35127999999765813,0.6666666666666666,0.083333,0.0,0.12267189199918219,1.0,0.0,0,0
C18563,0.08351230079988865,0.12755199999982994,0.0,0.12755199999982994,0.4848483333333333,0.0,0.0,0.08351230079988865,0.454545,0.0,0,0
C18564,0.004602364999953976,0.0384199999996158,0.0,0.0384199999996158,0.11616166666666668,0.0,0.0,0.004602364999953976,0.166667,0.0,0,0
C18565,0.4389404899956106,0.8836399999911636,0.48086376999519137,1.364503769986355,0.5,0.0,0.35240926450241755,0.4389404899956106,0.333333,0.166667,0,0
C18566,0.005902256999940977,0.2462499999975375,0.0,0.2462499999975375,0.439394,0.777778,0.0,0.005902256999940977,0.5,0.0,1,1
C18567,0.8178805926612143,0.0,1.146245060659025,1.146245060659025,0.3636363333333333,0.0,0.999999999994184,0.8178805926612143,0.0,0.181818,0,0
C18568,0.1617453786661275,0.0,0.7500252906641666,0.7500252906641666,0.4444443333333334,0.333333,0.9999999999955558,0.1617453786661275,0.0,0.333333,0,0
C18569,0.050445121999495544,0.6853199999931469,0.0,0.6853199999931469,0.6666666666666666,0.8,0.0,0.050445121999495544,1.0,0.0,1,1
C18571,0.4635620183981458,0.033159999999867365,1.3037132959947852,1.3368732959946528,0.6388886666666667,0.166667,0.975195854309367,0.4635620183981458,0.333333,0.583333,0,0
C18572,0.026143767999738565,0.0,0.49049299999509505,0.49049299999509505,0.151515,0.333333,0.9999999999796123,0.026143767999738565,0.0,0.090909,0,0
C18573,0.9547312583174211,0.7370499999877158,0.0,0.7370499999877158,0.6666666666666666,0.0,0.0,0.9547312583174211,1.0,0.0,0,0
C18574,0.662302645328918,0.7428399999950478,0.0,0.7428399999950478,0.4722223333333333,0.0,0.0,0.662302645328918,0.416667,0.0,0,0
C18577,0.5607979910986489,5.526666666543852,0.0,5.526666666543852,0.6666666666666666,0.166667,0.0,0.5607979910986489,1.0,0.0,0,0
C18578,0.160803097499196,1.2381499999938095,0.0,1.2381499999938095,0.5530303333333334,0.25,0.0,0.160803097499196,0.75,0.0,0,0
C18579,0.21529552699784704,0.5990299999940096,0.0,0.5990299999940096,0.6666666666666666,0.428571,0.0,0.21529552699784704,1.0,0.0,1,1
C18580,0.4888323555980447,0.2999999999988,0.9808545843960766,1.2808545843948766,0.7171716666666667,0.0,0.765781374672134,0.4888323555980447,1.0,0.333333,0,0
C18583,0.26193986879895226,0.25199999999899203,0.0,0.25199999999899203,0.361111,0.0,0.0,0.26193986879895226,0.083333,0.0,0,0
C18584,0.00858503799996566,0.07735999999969057,0.0,0.07735999999969057,0.46464666666666665,1.0,0.0,0.00858503799996566,0.666667,0.0,1,1
C18585,0.7727495599969091,0.1910799999992357,0.8848683239964606,1.0759483239956962,0.6666666666666666,0.0,0.8224078278286444,0.7727495599969091,0.909091,0.181818,0,0
C18586,0.1426375079985736,1.6499999999835,0.0,1.6499999999835,0.6388889999999999,0.636364,0.0,0.1426375079985736,0.916667,0.0,1,1
C18587,0.01040088299989599,0.5339799999946602,0.0,0.5339799999946602,0.31818166666666664,0.0,0.0,0.01040088299989599,0.5,0.0,0,0
C18590,0.05554922199972226,0.5529449999972353,0.0,0.5529449999972353,0.6666666666666666,0.909091,0.0,0.05554922199972226,1.0,0.0,1,1
C18591,0.057003548499714986,1.2574449999937127,0.0,1.2574449999937127,0.32323233333333334,0.0,0.0,0.057003548499714986,0.333333,0.0,0,0
C18592,0.009267132399962932,0.1499999999994,0.0,0.1499999999994,0.6666666666666666,0.916667,0.0,0.009267132399962932,1.0,0.0,1,1
C18593,0.033970185833050254,0.0,1.1457742408237852,1.1457742408237852,0.237374,0.0,0.9999999999927269,0.033970185833050254,0.0,0.166667,0,0
C18594,0.36851934099947353,0.0,0.9238191157129659,0.9238191157129659,0.21212133333333336,0.0,0.9999999999984537,0.36851934099947353,0.0,0.090909,0,0
C18595,0.016038617999893076,0.2945199999980365,0.0,0.2945199999980365,0.5333333333333333,0.2,0.0,0.016038617999893076,0.9,0.0,0,0
C18596,0.19553512499902234,1.3079999999934602,0.0,1.3079999999934602,0.6666666666666666,0.083333,0.0,0.19553512499902234,1.0,0.0,0,0
C18598,0.3624757379987918,0.0,0.6388667249978704,0.6388667249978704,0.239899,0.0,0.9999999999947825,0.3624757379987918,0.0,0.083333,0,0
C18599,0.43780341999374567,2.620714285676847,0.08478343571307452,2.7054977213899214,0.5833333333333334,0.0,0.03133746335926324,0.43780341999374567,0.666667,0.083333,0,0
C18600,0.0017488419999956279,0.019194999999952014,0.0,0.019194999999952014,0.20454533333333336,0.5,0.0,0.0017488419999956279,0.25,0.0,1,1
C18601,0.0515186711249356,0.0,0.5043320239993696,0.5043320239993696,0.25925899999999996,0.0,0.9999999999975215,0.0515186711249356,0.0,0.333333,0,0
C18602,0.09288724699907112,1.258499999987415,0.0,1.258499999987415,0.6666666666666666,0.666667,0.0,0.09288724699907112,1.0,0.0,1,1
C18603,0.17033500999829665,0.5869499999941306,0.0,0.5869499999941306,0.6666666666666666,0.083333,0.0,0.17033500999829665,1.0,0.0,0,0
C18604,0.32489100666395926,0.6133416666615555,0.4175223024965207,1.0308639691580763,0.5707073333333333,0.090909,0.40502172448043067,0.32489100666395926,1.0,0.166667,0,0
C18605,0.01382635166662058,0.08131999999972894,0.0,0.08131999999972894,0.6666666666666666,0.4,0.0,0.01382635166662058,1.0,0.0,1,1
C18606,0.01396294399986037,0.13691999999863078,0.0,0.13691999999863078,0.6666666666666666,0.416667,0.0,0.01396294399986037,1.0,0.0,1,1
C18607,0.06115434999938846,0.7916699999920832,0.01984134599980159,0.8115113459918849,0.6338383333333334,0.090909,0.02444986887436014,0.06115434999938846,1.0,0.083333,0,0
C18608,0.0018816346666603947,0.015833333333280557,0.0,0.015833333333280557,0.23484833333333333,0.1,0.0,0.0018816346666603947,0.25,0.0,0,0
C18609,0.23062135199538758,2.6321199999473572,0.0,2.6321199999473572,0.5757576666666666,1.0,0.0,0.23062135199538758,0.818182,0.0,1,1
C18610,0.004392352333326013,0.19138499999968103,0.0,0.19138499999968103,0.20454533333333336,0.1,0.0,0.004392352333326013,0.25,0.0,0,0
C18613,0.08529359159965882,0.8563839999965746,0.0,0.8563839999965746,0.580808,0.444444,0.0,0.08529359159965882,0.833333,0.0,1,1
C18614,0.2411134333317259,0.37445333333083697,0.0,0.37445333333083697,0.6666666666666666,0.0,0.0,0.2411134333317259,1.0,0.0,0,0
C18615,0.025963099199896148,0.21891199999912436,0.0,0.21891199999912436,0.3535353333333333,1.0,0.0,0.025963099199896148,0.333333,0.0,1,1
C18616,0.31345038866562186,0.0,0.681797897664394,0.681797897664394,0.5666666666666668,0.0,0.999999999995111,0.31345038866562186,0.0,0.8,0,0
C18617,0.766898923984662,2.3181199999536375,0.0,2.3181199999536375,0.5833333333333334,0.083333,0.0,0.766898923984662,0.75,0.0,0,0
C18618,0.000665167749998337,0.025697499999935758,0.0,0.025697499999935758,0.05808066666666667,0.090909,0.0,0.000665167749998337,0.083333,0.0,0,0
C18619,0.01076095146665232,0.09096933333321204,0.0,0.09096933333321204,0.4671716666666666,0.666667,0.0,0.01076095146665232,0.583333,0.0,1,1
C18620,0.9487497863981026,0.0797999999998404,0.22244948919955512,0.30224948919939554,0.6111113333333333,0.0,0.7359797026863861,0.9487497863981026,0.666667,0.166667,0,0
C18621,0.17651625799964696,0.48426799999903153,0.0,0.48426799999903153,0.6666666666666666,0.0,0.0,0.17651625799964696,1.0,0.0,0,0
C18622,0.8833418716593056,0.0,0.06580954916611825,0.06580954916611825,0.3666666666666667,0.0,0.9999999998733721,0.8833418716593056,0.0,0.1,0,0
C18623,0.7586295885660098,0.23454999999832465,0.9353717199933189,1.1699217199916436,0.6111110000000001,0.0,0.7995165009794751,0.7586295885660098,0.583333,0.25,0,0
C18624,0.6696325583277531,0.5150583333290413,0.0,0.5150583333290413,0.6666666666666666,0.0,0.0,0.6696325583277531,1.0,0.0,0,0
C18625,0.0001337596666662208,0.010499999999965001,0.0,0.010499999999965001,0.11363633333333334,0.0,0.0,0.0001337596666662208,0.25,0.0,0,0
C18626,0.046331241666280575,0.3999833333300002,0.7854982899934543,1.1854816233234544,0.24242433333333335,0.0,0.6625984532647725,0.046331241666280575,0.090909,0.090909,0,0
C18627,0.9036247086606426,0.0,0.2719233179981872,0.2719233179981872,0.4166666666666667,0.0,0.9999999999754833,0.9036247086606426,0.0,0.25,0,0
C18628,0.0031414439999874343,0.0499999999998,0.0,0.0499999999998,0.26010099999999997,0.0,0.0,0.0031414439999874343,0.416667,0.0,0,0
C18629,0.0,0.0646199999993538,0.0,0.0646199999993538,0.08333333333333333,0.0,0.0,0.0,0.25,0.0,0,0
C18631,0.00648400799993516,0.0617099999993829,0.0,0.0617099999993829,0.1742423333333333,1.0,0.0,0.00648400799993516,0.25,0.0,1,1
C18632,0.4630274151981479,0.1315999999994736,0.0,0.1315999999994736,0.5555556666666667,0.0,0.0,0.4630274151981479,0.666667,0.0,0,0
C18634,0.1217239135995131,0.1158999999995364,0.0,0.1158999999995364,0.5,0.0,0.0,0.1217239135995131,0.5,0.0,0,0
C18635,0.15344388199948852,0.0,0.5865918206647114,0.5865918206647114,0.32070733333333334,0.0,0.9999999999943175,0.15344388199948852,0.0,0.416667,0,0
C18636,0.26327151233245577,0.0,1.884976309993717,1.884976309993717,0.358586,0.090909,0.9999999999982316,0.26327151233245577,0.0,0.166667,0,0
C18637,0.9891017644983515,0.0,0.05044640616658259,0.05044640616658259,0.4166666666666667,0.0,0.9999999999669617,0.9891017644983515,0.0,0.25,0,0
C18638,0.018908240999810918,0.12599999999874,0.0,0.12599999999874,0.121212,0.0,0.0,0.018908240999810918,0.090909,0.0,0,0
C18639,0.01604626049991977,0.28650999999856747,0.0,0.28650999999856747,0.580808,0.555556,0.0,0.01604626049991977,0.833333,0.0,1,1
C18640,0.08718904399912811,0.7446199999925538,0.11054161999889457,0.8551616199914484,0.6388886666666667,0.888889,0.1292640097654375,0.08718904399912811,0.833333,0.083333,1,1
C18641,0.2637641554986812,0.2336999999988315,0.3906935654980465,0.6243935654968781,0.6944443333333333,0.166667,0.6257168348363952,0.2637641554986812,1.0,0.083333,0,0
C18642,0.003237576999989208,0.04297999999985674,0.0,0.04297999999985674,0.40656566666666666,0.6,0.0,0.003237576999989208,0.583333,0.0,1,1
C18643,0.34323780266552256,0.38040333333206533,0.6040319969979866,0.9844353303300519,0.691919,0.111111,0.6135822012741328,0.34323780266552256,0.833333,0.333333,0,0
C18644,0.4582663099954173,0.6918199999930819,0.21867637499781326,0.9104963749908951,0.4924243333333333,0.0,0.24017270249713873,0.4582663099954173,0.583333,0.166667,0,0
C18645,0.20413574079918348,0.20381999999918474,0.2784504843988862,0.4822704843980709,0.4722223333333333,0.1,0.577374094838325,0.20413574079918348,0.25,0.166667,0,0
C18646,0.12138569499878614,0.3419599999965804,0.0,0.3419599999965804,0.6363636666666667,0.1,0.0,0.12138569499878614,1.0,0.0,0,0
C18647,0.4652891267981389,0.0,1.001062385595996,1.001062385595996,0.358586,0.0,0.9999999999960043,0.4652891267981389,0.0,0.166667,0,0
C18649,0.13351814933288828,0.0,0.38589474733204704,0.38589474733204704,0.361111,0.090909,0.9999999999913621,0.13351814933288828,0.0,0.083333,0,0
C18650,0.723451447985531,0.0,0.6242250679875154,0.6242250679875154,0.361111,0.0,0.9999999999679603,0.723451447985531,0.0,0.083333,0,0
C18652,0.4951625299950484,0.0,0.8362705639916374,0.8362705639916374,0.361111,0.0,0.9999999999880421,0.4951625299950484,0.0,0.083333,0,0
C18653,0.022493401999775064,0.29127999999708715,0.0,0.29127999999708715,0.1742423333333333,0.0,0.0,0.022493401999775064,0.25,0.0,0,0
C18654,0.000682995199997268,0.012815999999948736,0.0,0.012815999999948736,0.11616166666666668,1.0,0.0,0.000682995199997268,0.166667,0.0,1,1
C18655,0.5337584933288854,0.293241666664223,0.8318449108264013,1.1250865774906245,0.4074073333333333,0.2,0.7393607989489788,0.5337584933288854,0.333333,0.111111,0,0
C18656,0.014348570499928257,0.17999999999910002,0.0,0.17999999999910002,0.6666666666666666,0.75,0.0,0.014348570499928257,1.0,0.0,1,1
C18658,0.0028500239999715,0.1145599999988544,0.0,0.1145599999988544,0.14393933333333334,0.333333,0.0,0.0028500239999715,0.25,0.0,0,0
C18660,0.13531228533243125,0.10903333333260647,0.0,0.10903333333260647,0.5,0.0,0.0,0.13531228533243125,0.5,0.0,0,0
C18661,0.008905648999910944,0.11228999999887711,0.0,0.11228999999887711,0.17676766666666666,0.0,0.0,0.008905648999910944,0.166667,0.0,0,0
C18662,0.16175488899838245,0.30899999999691,0.0,0.30899999999691,0.4166666666666667,0.0,0.0,0.16175488899838245,0.25,0.0,0,0
C18663,0.13939616799860602,0.2899999999971,1.1283929279887162,1.418392927985816,0.320707,0.0,0.795543255833298,0.13939616799860602,0.083333,0.333333,0,0
C18664,0.6122285179989796,0.42482833333262526,0.716783519165472,1.1416118524980972,0.848485,0.0,0.6278697243690541,0.6122285179989796,1.0,0.636364,0,0
C18665,0.7677634339846446,0.5480199999890396,1.7550430219648991,2.303063021953939,0.6944446666666666,0.25,0.7620473279366295,0.7677634339846446,0.916667,0.166667,0,0
